customerNumber (CIF),dateOfBirth,branchNumber,citizenshipCode,currCountryCode,employmentStatus,incomeInThousands,marketSegment,maritalStatus,stateCode,City,customerOpeningDate,Gender
36325438,02/10/2002,66,US,USD,salaried,617270,behavioral,married,TX,Arlington,06/17/2014,Agender
47856005,25/11/1989,523,US,USD,salaried,1307023,psychographic,single,CO,Denver,04/05/2018,Male
35734393,22/11/1994,237,US,USD,unemployed,1287465,psychographic,single,FL,Orlando,09/02/2016,Female
90932718,05/06/1996,418,US,USD,self-employed,1661246,demographic,separated,IN,Indianapolis,08/12/2016,Female
76674450,12/02/2003,848,US,USD,unemployed,1267936,psychographic,married,CA,Fresno,05/10/2021,Genderqueer
56545147,21/04/2003,747,US,USD,employed,1198979,Standard,separated,WI,Madison,11/07/2014,Male
72141828,03/05/1996,455,US,USD,self-employed,1734358,geographic,married,MN,Saint Paul,03/12/2022,Male
64139314,19/02/1996,356,US,USD,self-employed,789973,geographic,married,VA,Norfolk,07/16/2018,Female
38593259,15/12/1999,133,US,USD,salaried,1858273,geographic,separated,TX,Lubbock,11/30/2020,Female
39214816,03/09/1994,332,US,USD,unemployed,1329093,demographic,married,KS,Topeka,11/22/2021,Female
61153917,18/10/1995,489,US,USD,self-employed,344636,psychographic,single,TX,Waco,03/18/2017,Male
61251041,12/12/2004,43,US,USD,employed,754655,behavioral,married,FL,Pensacola,10/20/2014,Genderfluid
95235516,30/08/1996,754,US,USD,salaried,1181628,Standard,separated,MO,Columbia,08/17/2014,Male
40720460,08/12/1992,640,US,USD,employed,1953436,psychographic,married,IN,Evansville,02/26/2017,Male
74520076,20/06/1997,125,US,USD,employed,1218667,Standard,separated,MA,Springfield,05/12/2014,Female
76175467,26/06/2003,455,US,USD,employed,1246110,geographic,married,CA,Fresno,06/13/2021,Female
25366713,12/04/1989,9,US,USD,employed,1184515,geographic,single,MN,Saint Paul,06/23/2020,Female
14717569,14/05/1994,583,US,USD,salaried,1540066,behavioral,single,TX,Fort Worth,08/26/2015,Female
64414823,18/03/1996,69,US,USD,self-employed,379759,behavioral,married,CA,Bakersfield,01/24/2020,Male
67241555,18/03/1997,573,US,USD,salaried,953207,behavioral,single,FL,Miami,07/01/2020,Female
11705183,04/06/1995,629,US,USD,self-employed,339103,geographic,married,PA,Scranton,06/14/2014,Male
63595947,20/04/2000,34,US,USD,unemployed,200261,psychographic,single,FL,Lakeland,02/19/2019,Male
98896737,21/10/1992,43,US,USD,unemployed,1837395,geographic,single,CA,North Hollywood,08/07/2014,Female
72894380,19/03/1998,279,US,USD,employed,959262,Standard,single,OH,Cleveland,08/06/2015,Female
16084022,18/07/1991,178,US,USD,unemployed,260078,behavioral,single,NV,Henderson,03/13/2017,Female
56555579,10/06/1990,411,US,USD,self-employed,155342,Standard,single,MI,Lansing,12/29/2016,Female
72438269,03/03/1997,582,US,USD,self-employed,192951,geographic,single,FL,Tampa,01/12/2018,Female
69070642,25/07/1989,656,US,USD,employed,1957673,Standard,married,TX,Austin,02/15/2017,Female
28344617,16/02/2001,49,US,USD,self-employed,336438,Standard,married,TX,San Antonio,04/23/2014,Female
57052569,26/09/1991,550,US,USD,employed,1092691,behavioral,married,FL,Miami,07/25/2014,Male
43426474,14/02/1995,605,US,USD,employed,1370417,Standard,separated,GA,Augusta,10/12/2019,Male
31797709,23/01/2003,151,US,USD,salaried,197686,psychographic,single,TX,Austin,09/10/2018,Male
86309664,20/08/2001,529,US,USD,self-employed,315436,psychographic,separated,IN,Indianapolis,07/28/2014,Female
63917014,02/04/1993,711,US,USD,salaried,1717320,Standard,married,NY,Rochester,10/10/2020,Male
80377705,27/06/1994,291,US,USD,employed,1836503,demographic,married,FL,Largo,03/11/2022,Female
61980768,24/06/2004,640,US,USD,salaried,1312401,demographic,separated,FL,Tampa,01/27/2017,Male
95455585,09/08/1990,345,US,USD,employed,609702,Standard,single,CO,Denver,09/07/2018,Male
48353284,13/02/1996,826,US,USD,unemployed,463001,demographic,married,ND,Grand Forks,03/14/2021,Female
46703608,27/06/1993,168,US,USD,unemployed,1701496,behavioral,single,AL,Birmingham,01/28/2018,Female
11147418,16/06/2000,670,US,USD,self-employed,1679529,behavioral,single,NY,New York City,08/09/2020,Female
39774636,15/09/2004,856,US,USD,unemployed,530024,psychographic,married,NV,Reno,06/11/2014,Male
20236099,25/06/1999,81,US,USD,self-employed,1571271,geographic,single,CA,Alhambra,07/23/2015,Male
80876459,05/04/1994,24,US,USD,unemployed,1096785,behavioral,single,CA,Richmond,11/08/2021,Female
31974716,10/08/1991,572,US,USD,employed,253260,demographic,married,MD,Laurel,12/17/2014,Male
24750105,30/12/1995,17,US,USD,salaried,442121,demographic,married,TX,Houston,12/09/2020,Male
23684358,11/12/1990,279,US,USD,salaried,1946291,behavioral,separated,TN,Nashville,06/22/2015,Male
89878650,26/06/1989,231,US,USD,unemployed,357321,Standard,single,SD,Sioux Falls,12/22/2018,Male
71423207,20/10/2002,752,US,USD,unemployed,175379,behavioral,single,PA,Pittsburgh,10/09/2016,Male
13768430,06/02/2000,378,US,USD,salaried,209180,Standard,separated,NY,New Hyde Park,04/15/2018,Female
62779699,19/06/1998,993,US,USD,employed,1769617,geographic,single,OK,Oklahoma City,07/26/2014,Female
41459640,16/08/1994,258,US,USD,unemployed,1666814,psychographic,separated,OH,Canton,09/13/2014,Male
79042040,06/01/1998,575,US,USD,self-employed,1257684,psychographic,single,IN,Evansville,11/11/2018,Male
74969682,20/05/2000,52,US,USD,employed,984313,geographic,married,TX,Dallas,09/09/2017,Genderfluid
19078431,05/06/1993,486,US,USD,salaried,1166137,demographic,married,DE,Wilmington,09/06/2016,Male
31468732,05/01/1994,178,US,USD,unemployed,1021382,behavioral,married,MN,Minneapolis,09/16/2019,Female
25664741,09/09/1998,844,US,USD,employed,494142,Standard,separated,OH,Columbus,04/03/2022,Female
63104054,08/09/2001,834,US,USD,unemployed,342850,demographic,married,VA,Norfolk,10/18/2021,Female
95506096,16/06/2003,593,US,USD,employed,1888587,Standard,separated,CA,Santa Ana,05/05/2020,Genderfluid
53976648,28/04/1995,261,US,USD,unemployed,246909,psychographic,single,TX,Dallas,05/29/2015,Male
72652125,13/03/1999,837,US,USD,employed,25542,demographic,single,AZ,Phoenix,09/07/2017,Female
81746339,13/11/1995,683,US,USD,salaried,280402,demographic,separated,OK,Tulsa,01/06/2017,Male
84876648,23/11/1992,164,US,USD,employed,1298379,psychographic,single,HI,Honolulu,11/17/2020,Female
84342114,11/12/1999,307,US,USD,salaried,1926823,behavioral,separated,FL,Miami,07/03/2020,Female
13267191,27/01/1999,145,US,USD,salaried,694059,geographic,single,AZ,Phoenix,09/04/2014,Female
49563545,04/06/2004,752,US,USD,self-employed,688420,psychographic,separated,NV,Las Vegas,05/07/2014,Female
52219489,12/08/1993,623,US,USD,salaried,410264,geographic,married,NY,New York City,05/19/2019,Male
61349445,15/03/1992,237,US,USD,self-employed,208743,behavioral,separated,TX,Katy,05/28/2020,Genderqueer
31049555,04/03/2002,528,US,USD,salaried,1617722,behavioral,married,PA,Philadelphia,01/28/2019,Male
80665784,10/01/1990,446,US,USD,self-employed,387071,Standard,separated,FL,Miami,07/22/2017,Female
37349924,03/12/2002,508,US,USD,employed,126767,psychographic,married,CA,Garden Grove,02/18/2017,Female
57188177,05/10/1991,32,US,USD,salaried,876343,Standard,married,TX,Austin,02/25/2017,Female
84706738,04/12/2001,203,US,USD,employed,867173,geographic,separated,FL,Sarasota,06/02/2015,Male
96966154,21/07/1989,743,US,USD,employed,63174,behavioral,separated,WV,Charleston,12/05/2015,Male
56855446,06/11/1992,378,US,USD,employed,149372,geographic,single,CA,Fresno,01/21/2019,Female
99428002,21/06/1998,929,US,USD,salaried,193198,behavioral,married,OH,Cincinnati,11/13/2020,Male
20491657,12/11/1993,721,US,USD,salaried,884572,demographic,single,TX,Amarillo,12/12/2015,Female
89902268,22/12/1994,528,US,USD,salaried,207851,demographic,separated,MI,Detroit,07/25/2016,Male
26606008,14/02/1998,99,US,USD,unemployed,132140,Standard,married,CA,Fresno,06/22/2017,Male
21463881,11/01/1999,221,US,USD,salaried,739048,Standard,separated,CA,Los Angeles,11/05/2015,Male
14374938,09/05/1990,817,US,USD,employed,1302003,psychographic,married,CA,Irvine,01/04/2017,Female
61507880,31/05/1999,995,US,USD,employed,1617078,behavioral,single,CA,Van Nuys,10/08/2015,Male
14046757,19/01/2000,462,US,USD,employed,196816,geographic,single,CT,Stamford,07/25/2020,Male
55739419,10/03/2001,777,US,USD,unemployed,345260,psychographic,single,HI,Honolulu,09/26/2017,Female
34039948,22/08/2001,939,US,USD,unemployed,892745,behavioral,separated,IL,Chicago,03/24/2019,Bigender
13141661,17/04/2000,758,US,USD,salaried,262225,psychographic,single,TX,Houston,07/15/2017,Male
55928927,18/05/1990,564,US,USD,self-employed,740018,geographic,separated,NC,Greensboro,09/20/2019,Male
28211386,16/01/1998,521,US,USD,salaried,1758823,psychographic,single,MT,Billings,06/06/2017,Male
77792146,10/09/1999,762,US,USD,self-employed,1637284,psychographic,married,CO,Boulder,04/27/2017,Male
34934784,15/02/2003,615,US,USD,salaried,837014,demographic,single,UT,Salt Lake City,12/27/2020,Male
99331779,10/02/1996,946,US,USD,salaried,811031,Standard,married,OK,Oklahoma City,04/20/2018,Polygender
82910127,25/01/2005,778,US,USD,self-employed,1710044,demographic,married,MN,Minneapolis,12/13/2019,Female
51876535,03/06/2002,103,US,USD,salaried,996760,psychographic,single,MI,Lansing,10/30/2017,Male
74784813,23/12/1990,150,US,USD,employed,1909477,geographic,separated,OH,Dayton,11/08/2017,Male
90832822,04/01/1995,336,US,USD,self-employed,526092,psychographic,married,KY,London,02/03/2017,Female
44560800,03/11/2002,479,US,USD,salaried,406179,psychographic,separated,TX,Houston,02/17/2020,Female
77812699,04/03/1995,22,US,USD,unemployed,1463471,geographic,single,GA,Atlanta,02/02/2016,Female
64376190,12/12/1998,525,US,USD,unemployed,1155532,geographic,separated,MS,Biloxi,06/30/2020,Female
83865192,19/08/1996,584,US,USD,self-employed,1006149,behavioral,married,FL,Pompano Beach,08/04/2021,Female
20185881,03/03/2004,760,US,USD,salaried,11088,psychographic,separated,SC,Greenville,10/10/2019,Female
41751012,07/05/2001,10,US,USD,self-employed,1041512,behavioral,married,VT,Montpelier,08/22/2021,Male
92926385,06/08/1992,395,US,USD,employed,362947,behavioral,separated,CO,Littleton,04/16/2021,Female
44057935,26/04/1999,239,US,USD,unemployed,808898,Standard,separated,IN,Lafayette,10/23/2015,Agender
35014118,07/09/1991,749,US,USD,salaried,580965,psychographic,married,NC,Charlotte,12/09/2017,Female
63083059,23/02/1995,9,US,USD,salaried,1063167,geographic,single,MI,Flint,04/28/2021,Female
65855069,16/12/2003,956,US,USD,employed,1529792,demographic,single,MD,Baltimore,07/21/2018,Female
74290970,15/05/1989,188,US,USD,self-employed,1571051,Standard,married,FL,Bonita Springs,02/06/2016,Female
79270465,30/07/2003,833,US,USD,salaried,733384,psychographic,single,PA,Philadelphia,02/12/2020,Female
94862260,05/01/2005,283,US,USD,self-employed,1212704,geographic,married,FL,Miami,10/05/2016,Male
95678555,22/04/2000,378,US,USD,salaried,707805,Standard,separated,MA,Worcester,07/13/2018,Female
15271886,02/05/2000,563,US,USD,employed,692890,behavioral,married,NM,Santa Fe,04/01/2017,Male
32639183,06/10/2004,364,US,USD,salaried,639017,demographic,married,TX,Corpus Christi,07/15/2017,Male
92871086,09/11/2004,930,US,USD,salaried,782963,geographic,separated,ID,Boise,08/23/2021,Male
28673951,12/06/2001,517,US,USD,self-employed,1364171,behavioral,single,DC,Washington,11/09/2021,Female
63003773,02/04/1995,125,US,USD,salaried,269303,Standard,separated,UT,Salt Lake City,02/09/2015,Female
23515745,13/12/2002,895,US,USD,unemployed,688387,behavioral,married,AL,Mobile,10/07/2017,Male
17910992,26/06/1992,130,US,USD,self-employed,1329471,demographic,married,UT,Salt Lake City,07/24/2016,Male
14206144,26/12/1996,816,US,USD,salaried,1728444,geographic,married,FL,Panama City,03/22/2020,Female
89516291,29/11/1994,278,US,USD,salaried,582427,demographic,separated,UT,Salt Lake City,08/14/2016,Agender
16394030,25/05/1998,575,US,USD,self-employed,1796012,behavioral,married,VA,Arlington,05/09/2017,Male
58514285,18/02/1990,351,US,USD,self-employed,840484,geographic,single,CA,Anaheim,01/20/2021,Non-binary
91465642,28/10/1997,859,US,USD,self-employed,1860545,behavioral,married,MN,Minneapolis,07/09/2014,Male
53956217,13/01/2002,567,US,USD,unemployed,654157,psychographic,married,OH,Cleveland,08/29/2019,Genderfluid
16316724,06/05/2000,394,US,USD,employed,798509,geographic,married,TX,Lubbock,07/21/2021,Female
45101282,19/12/1990,993,US,USD,self-employed,1317362,Standard,married,OK,Tulsa,04/09/2015,Female
52608974,06/01/2004,733,US,USD,employed,65339,psychographic,separated,CA,Visalia,01/16/2016,Male
42115394,18/02/1991,405,US,USD,salaried,241970,demographic,single,FL,Jacksonville,06/03/2021,Female
73022378,18/07/1992,875,US,USD,self-employed,1871204,psychographic,married,NY,Bronx,08/09/2014,Female
73774254,13/05/1995,703,US,USD,salaried,337019,psychographic,single,CA,Anaheim,06/20/2016,Male
64607768,21/09/1991,883,US,USD,self-employed,726064,demographic,single,DC,Washington,11/03/2015,Male
61669829,15/06/1998,234,US,USD,self-employed,985090,Standard,single,NC,Charlotte,01/15/2017,Male
93908430,21/03/1992,198,US,USD,self-employed,182888,geographic,separated,DC,Washington,07/03/2015,Female
18523413,18/09/2001,924,US,USD,salaried,1474004,behavioral,married,NJ,Paterson,10/02/2016,Female
31575312,21/04/2000,547,US,USD,unemployed,77660,behavioral,married,KY,Louisville,03/20/2019,Male
82621738,25/06/2003,849,US,USD,self-employed,1613147,psychographic,separated,CA,San Diego,03/21/2021,Female
35558158,06/06/1994,316,US,USD,employed,1599247,behavioral,married,WA,Yakima,12/13/2019,Female
17036855,27/06/1991,499,US,USD,salaried,693065,demographic,single,DC,Washington,09/23/2015,Female
73120101,14/01/1991,603,US,USD,unemployed,1963498,demographic,separated,AZ,Phoenix,12/05/2015,Female
58159988,28/02/2003,57,US,USD,employed,1393773,behavioral,married,NV,Las Vegas,05/17/2019,Male
83330182,18/08/1999,120,US,USD,self-employed,1629814,geographic,single,CA,San Jose,02/12/2022,Female
19000994,20/11/2003,135,US,USD,salaried,1380677,Standard,single,TX,Beaumont,05/17/2017,Female
21693836,26/05/2004,767,US,USD,employed,95240,Standard,separated,IL,Chicago,11/17/2017,Female
96305686,15/04/2000,917,US,USD,unemployed,618859,psychographic,married,MD,Silver Spring,07/22/2019,Male
46416630,24/02/2003,968,US,USD,salaried,1753994,psychographic,married,LA,Monroe,09/14/2019,Female
27013907,08/09/2002,273,US,USD,unemployed,127485,Standard,separated,DC,Washington,06/19/2018,Genderfluid
44422103,26/04/1996,592,US,USD,employed,211936,behavioral,married,DC,Washington,07/15/2015,Female
18442109,08/01/1999,818,US,USD,self-employed,1843471,Standard,married,PA,Erie,03/18/2022,Female
68430851,03/11/1993,73,US,USD,salaried,732720,behavioral,married,TX,Dallas,08/10/2019,Male
87107349,24/11/1990,961,US,USD,unemployed,474521,geographic,married,OK,Tulsa,01/04/2019,Female
33535216,13/04/1990,873,US,USD,employed,1231949,geographic,single,TX,Fort Worth,08/30/2019,Female
19527584,15/01/1992,133,US,USD,employed,894659,Standard,single,IN,Fort Wayne,07/04/2021,Female
81299579,18/03/2005,222,US,USD,salaried,384864,Standard,married,DC,Washington,12/17/2017,Female
51990076,06/12/2004,244,US,USD,employed,1935455,geographic,single,AR,Little Rock,10/25/2017,Male
17507376,09/11/1992,395,US,USD,self-employed,650147,behavioral,married,FL,Saint Petersburg,10/07/2020,Female
76421215,14/03/2002,826,US,USD,employed,1092102,psychographic,married,AR,Little Rock,08/07/2018,Genderqueer
71516096,31/08/1994,839,US,USD,salaried,1208867,psychographic,single,NC,Fayetteville,08/12/2015,Female
17845855,30/05/1998,478,US,USD,self-employed,1156389,demographic,separated,NE,Omaha,03/04/2017,Male
63338554,18/03/1999,64,US,USD,self-employed,1307757,geographic,married,CA,Los Angeles,01/22/2016,Male
20869851,02/08/2001,849,US,USD,employed,1161891,demographic,single,SC,Charleston,04/14/2021,Male
42828456,13/05/2001,581,US,USD,employed,1311016,Standard,married,CA,Oakland,11/02/2017,Male
42769011,19/11/2000,215,US,USD,self-employed,1745127,Standard,married,MD,Silver Spring,11/16/2020,Male
85490767,29/10/1995,629,US,USD,self-employed,866240,behavioral,separated,LA,New Orleans,05/07/2016,Female
79967418,15/12/2000,619,US,USD,self-employed,1912680,geographic,married,TX,Houston,07/02/2015,Female
60454814,09/08/2003,333,US,USD,salaried,588471,geographic,single,TX,Houston,05/03/2015,Female
33218404,08/02/1998,850,US,USD,self-employed,925489,demographic,separated,FL,Daytona Beach,05/28/2015,Female
83475009,11/05/2000,648,US,USD,employed,762772,geographic,separated,CA,San Diego,08/27/2015,Male
14677255,17/02/1999,804,US,USD,self-employed,1870314,psychographic,separated,CO,Denver,06/16/2018,Female
94178585,19/08/2001,770,US,USD,salaried,314933,demographic,separated,MN,Minneapolis,05/21/2018,Female
73500422,08/05/2002,114,US,USD,unemployed,1084842,geographic,separated,FL,Fort Pierce,02/08/2021,Female
89453428,01/05/2004,677,US,USD,salaried,759016,demographic,married,CA,San Luis Obispo,05/13/2021,Female
27766414,31/05/2000,98,US,USD,unemployed,591236,Standard,single,WA,Yakima,07/16/2016,Female
64943045,11/07/2000,26,US,USD,unemployed,1935728,geographic,single,IN,South Bend,02/21/2020,Male
98824250,31/01/1994,754,US,USD,unemployed,936880,geographic,married,GA,Atlanta,10/16/2014,Female
66868536,27/07/2000,169,US,USD,salaried,1781749,behavioral,separated,TX,Houston,12/03/2015,Female
46285367,19/08/1991,536,US,USD,self-employed,424463,psychographic,married,KY,Louisville,12/05/2015,Female
57622045,25/10/1994,635,US,USD,self-employed,310045,geographic,separated,NM,Albuquerque,04/25/2014,Female
44824437,16/04/2002,790,US,USD,employed,1791562,Standard,single,CA,San Francisco,04/18/2016,Male
62416961,18/08/1993,978,US,USD,salaried,1127679,geographic,married,FL,Sarasota,09/12/2021,Female
84495450,20/06/1999,30,US,USD,self-employed,766604,demographic,married,MA,Newton,09/19/2021,Male
34395478,27/11/1998,781,US,USD,self-employed,958552,behavioral,separated,TX,El Paso,09/16/2020,Male
83435752,02/05/1989,867,US,USD,salaried,11902,Standard,married,TX,Dallas,03/04/2018,Male
19422011,22/07/1992,608,US,USD,salaried,1737724,demographic,separated,IL,Peoria,01/28/2018,Male
66429808,20/05/1996,691,US,USD,salaried,191137,behavioral,separated,CA,San Jose,12/07/2014,Female
37157978,28/12/2000,71,US,USD,employed,405628,Standard,single,CO,Aurora,11/10/2015,Male
78285963,25/10/1991,837,US,USD,salaried,1676651,geographic,separated,MO,Springfield,04/03/2015,Non-binary
67618847,17/11/1994,370,US,USD,self-employed,1345616,demographic,separated,DC,Washington,08/06/2019,Female
52013857,07/06/1999,353,US,USD,unemployed,447205,behavioral,single,NV,Reno,08/17/2014,Male
31414712,08/04/1993,468,US,USD,self-employed,839935,demographic,married,CA,San Francisco,11/24/2018,Male
49837300,28/01/2002,989,US,USD,employed,1352438,behavioral,single,TX,Round Rock,05/16/2020,Polygender
77981393,29/06/1990,145,US,USD,salaried,379030,demographic,married,NY,New York City,08/24/2018,Bigender
93576663,21/11/1989,494,US,USD,salaried,965349,geographic,married,TX,El Paso,02/11/2022,Male
34017441,06/10/1995,265,US,USD,employed,1146510,geographic,single,NE,Lincoln,07/01/2014,Male
